ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
2022-03-29 00:00:00;2022-05-12 00:00:00;AD;240;MOW;LED;ВВЛ;FFP;ONLINE
2022-04-03 00:00:00;2022-05-29 00:00:00;INF;0;OVB;TOF;ВВЛ;;ONLINE
2022-05-01 00:00:00;2022-05-09 00:00:00;AD;540;BQS;MOW;ВВЛ;;OFFLINE
2022-04-08 00:00:00;2022-05-26 00:00:00;AD;540;MOW;NOZ;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-05-03 00:00:00;AD;480;AER;MOW;ВВЛ;;ONLINE
2022-04-02 00:00:00;2022-05-06 00:00:00;AD;580;MOW;UUD;ВВЛ;;ONLINE
2022-04-02 00:00:00;2022-05-09 00:00:00;AD;450;KGD;MOW;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-05-02 00:00:00;AD;240;MOW;LED;ВВЛ;;OFFLINE
2022-04-07 00:00:00;2022-05-11 00:00:00;AD;370;OVB;LED;ВВЛ;FFP;ONLINE
2022-03-29 00:00:00;2022-05-13 00:00:00;AD;490;MOW;BAX;ВВЛ;FFP;ONLINE
2022-03-18 00:00:00;2022-05-06 00:00:00;AD;600;MOW;BQS;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-05-10 00:00:00;CHD;800;AER;MOW;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-05-02 00:00:00;AD;460;CEK;OVB;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-05-14 00:00:00;AD;460;SLY;MOW;ВВЛ;;OFFLINE
2022-04-07 00:00:00;2022-05-17 00:00:00;CHD;480;AER;MOW;ВВЛ;;ONLINE
2022-04-03 00:00:00;2022-05-29 00:00:00;AD;280;MRV;MOW;ВВЛ;FFP;ONLINE
2022-04-24 00:00:00;2022-05-16 00:00:00;AD;440;MOW;OSS;МВЛ;;OFFLINE
2022-03-24 00:00:00;2022-05-17 00:00:00;AD;490;MOW;OVB;ВВЛ;;ONLINE
2022-03-27 00:00:00;2022-05-05 00:00:00;AD;500;OVB;LED;ВВЛ;;OFFLINE
2022-04-11 00:00:00;2022-05-08 00:00:00;CHD;480;PKC;OVB;ВВЛ;;OFFLINE
2022-04-02 00:00:00;2022-04-14 00:00:00;AD;740;PKC;OVB;ВВЛ;FFP;ONLINE
2022-04-05 00:00:00;2022-04-23 00:00:00;AD;460;OVB;BQS;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-19 00:00:00;AD;390;SVX;OVB;ВВЛ;FFP;OFFLINE
2022-04-05 00:00:00;2022-04-13 00:00:00;AD;520;BQS;OVB;ВВЛ;FFP;ONLINE
2022-03-26 00:00:00;2022-04-10 00:00:00;AD;320;OVB;KJA;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-09 00:00:00;AD;250;KZN;MOW;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-19 00:00:00;AD;230;OVB;PEE;ВВЛ;;ONLINE
2022-04-05 00:00:00;2022-04-08 00:00:00;AD;290;MOW;PEZ;ВВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-12 00:00:00;AD;580;MOW;BAX;ВВЛ;;OFFLINE
2022-04-05 00:00:00;2022-04-09 00:00:00;AD;300;MOW;KUF;ВВЛ;;OFFLINE
2022-04-11 00:00:00;2022-04-18 00:00:00;AD;950;MOW;HTA;ВВЛ;FFP;ONLINE
2022-04-02 00:00:00;2022-04-11 00:00:00;CHD;700;OVB;TAS;МВЛ;;OFFLINE
2022-04-11 00:00:00;2022-04-13 00:00:00;AD;420;MOW;PEE;ВВЛ;;OFFLINE
2022-04-15 00:00:00;2022-04-19 00:00:00;AD;510;AER;MOW;ВВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-18 00:00:00;AD;470;OVB;LED;ВВЛ;FFP;ONLINE
2022-04-02 00:00:00;2022-04-06 00:00:00;AD;560;MOW;IKT;ВВЛ;FFP;ONLINE
2022-04-16 00:00:00;2022-04-29 00:00:00;CHD;300;KGD;MOW;ВВЛ;;ONLINE
2022-03-31 00:00:00;2022-04-08 00:00:00;AD;370;MRV;MOW;ВВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-29 00:00:00;AD;270;KZN;MOW;ВВЛ;;ONLINE
2022-04-16 00:00:00;2022-04-27 00:00:00;AD;240;OVB;FRU;МВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-22 00:00:00;AD;830;MOW;OVB;ВВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-19 00:00:00;INF;0;MOW;AER;ВВЛ;;ONLINE
2022-03-31 00:00:00;2022-04-04 00:00:00;AD;370;SVX;MOW;ВВЛ;FFP;ONLINE
2022-04-11 00:00:00;2022-04-15 00:00:00;AD;330;OVB;SGC;ВВЛ;FFP;ONLINE
2022-03-31 00:00:00;2022-04-04 00:00:00;AD;310;CEK;MOW;ВВЛ;;OFFLINE
2022-04-05 00:00:00;2022-04-11 00:00:00;AD;560;MOW;AER;ВВЛ;FFP;ONLINE
2022-03-31 00:00:00;2022-04-05 00:00:00;AD;350;MOW;KUF;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-04-11 00:00:00;AD;640;OVB;MOW;ВВЛ;;OFFLINE
2022-04-16 00:00:00;2022-04-18 00:00:00;AD;220;KJA;OVB;ВВЛ;;ONLINE
2022-04-11 00:00:00;2022-04-13 00:00:00;AD;430;OVB;SGC;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-19 00:00:00;AD;570;MOW;AER;ВВЛ;;OFFLINE
2022-04-16 00:00:00;2022-04-19 00:00:00;AD;870;BTK;MOW;ВВЛ;;ONLINE
2022-03-27 00:00:00;2022-04-16 00:00:00;AD;660;IKT;AER;ВВЛ;FFP;ONLINE
2022-04-02 00:00:00;2022-04-19 00:00:00;AD;490;MOW;DXB;МВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;380;OVB;CEK;ВВЛ;;OFFLINE
2022-04-21 00:00:00;2022-04-21 00:00:00;AD;440;TOF;MOW;ВВЛ;;ONLINE
2022-04-11 00:00:00;2022-04-17 00:00:00;AD;380;IKT;OVB;ВВЛ;;ONLINE
2022-04-04 00:00:00;2022-04-28 00:00:00;AD;470;AER;MOW;ВВЛ;;ONLINE
2022-04-11 00:00:00;2022-04-16 00:00:00;INF;100;OSS;MOW;МВЛ;;ONLINE
2022-04-16 00:00:00;2022-04-18 00:00:00;AD;360;MOW;KZN;ВВЛ;FFP;ONLINE
2022-04-16 00:00:00;2022-04-29 00:00:00;AD;640;MOW;IKT;ВВЛ;FFP;ONLINE
2022-04-20 00:00:00;2022-04-27 00:00:00;AD;750;OVB;NER;ВВЛ;FFP;OFFLINE
2022-04-13 00:00:00;2022-04-14 00:00:00;AD;430;MOW;ASF;ВВЛ;;OFFLINE
2022-04-11 00:00:00;2022-04-30 00:00:00;AD;590;MOW;IKT;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-21 00:00:00;AD;310;MOW;UFA;ВВЛ;;ONLINE
2022-04-11 00:00:00;2022-04-13 00:00:00;CHD;220;MOW;LED;ВВЛ;;ONLINE
2022-03-31 00:00:00;2022-04-12 00:00:00;AD;530;MOW;IKT;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-27 00:00:00;AD;560;AER;OVB;ВВЛ;FFP;ONLINE
2022-03-30 00:00:00;2022-04-20 00:00:00;AD;310;OVB;CEK;ВВЛ;FFP;OFFLINE
2022-03-31 00:00:00;2022-04-03 00:00:00;AD;540;FRU;OVB;МВЛ;;OFFLINE
2022-04-16 00:00:00;2022-04-17 00:00:00;AD;360;MOW;KZN;ВВЛ;FFP;ONLINE
2022-04-02 00:00:00;2022-04-16 00:00:00;AD;460;SLY;MOW;ВВЛ;;ONLINE
2022-04-12 00:00:00;2022-04-25 00:00:00;AD;480;CEK;MOW;ВВЛ;FFP;OFFLINE
2022-04-11 00:00:00;2022-04-12 00:00:00;AD;490;OGZ;MOW;ВВЛ;FFP;OFFLINE
2022-04-12 00:00:00;2022-04-12 00:00:00;AD;480;UFA;MOW;ВВЛ;;OFFLINE
2022-04-11 00:00:00;2022-04-12 00:00:00;AD;440;MOW;ASF;ВВЛ;;ONLINE
2022-04-03 00:00:00;2022-04-07 00:00:00;AD;510;MOW;KJA;ВВЛ;FFP;ONLINE
2022-03-29 00:00:00;2022-04-05 00:00:00;AD;310;LED;MOW;ВВЛ;FFP;ONLINE
2022-03-31 00:00:00;2022-04-10 00:00:00;AD;580;OVB;YKS;ВВЛ;;ONLINE
2022-04-16 00:00:00;2022-04-19 00:00:00;AD;380;MOW;RTW;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-14 00:00:00;AD;640;MOW;YKS;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-08 00:00:00;AD;390;AER;OVB;ВВЛ;;ONLINE
2022-04-03 00:00:00;2022-04-06 00:00:00;AD;450;OSS;MOW;МВЛ;;OFFLINE
2022-04-16 00:00:00;2022-04-27 00:00:00;AD;470;MOW;MRV;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-11 00:00:00;AD;350;TJM;OVB;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-15 00:00:00;AD;360;MOW;KZN;ВВЛ;FFP;OFFLINE
2022-04-16 00:00:00;2022-04-18 00:00:00;AD;230;LED;MOW;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;310;OVB;SGC;ВВЛ;FFP;ONLINE
2022-04-02 00:00:00;2022-04-04 00:00:00;AD;530;OSS;MOW;МВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;530;OMS;MOW;ВВЛ;;OFFLINE
2022-04-16 00:00:00;2022-04-17 00:00:00;AD;420;MOW;OSS;МВЛ;;OFFLINE
2022-04-19 00:00:00;2022-04-23 00:00:00;AD;530;OVB;IKT;ВВЛ;;OFFLINE
2022-03-27 00:00:00;2022-04-09 00:00:00;AD;440;BAX;MOW;ВВЛ;FFP;ONLINE
2022-03-28 00:00:00;2022-04-22 00:00:00;AD;690;IKT;PKC;ВВЛ;FFP;OFFLINE
2022-04-16 00:00:00;2022-04-28 00:00:00;CHD;460;MOW;TOF;ВВЛ;;ONLINE
2022-03-31 00:00:00;2022-04-01 00:00:00;AD;490;OVB;PKC;ВВЛ;FFP;ONLINE
2022-04-17 00:00:00;2022-04-19 00:00:00;AD;1180;OVB;YKS;ВВЛ;FFP;ONLINE
2022-04-03 00:00:00;2022-04-14 00:00:00;AD;480;OVB;MOW;ВВЛ;FFP;ONLINE
2022-03-31 00:00:00;2022-04-05 00:00:00;AD;700;MOW;UUD;ВВЛ;;OFFLINE
2022-04-17 00:00:00;2022-04-18 00:00:00;AD;490;MMK;MOW;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-09 00:00:00;AD;210;OVB;KJA;ВВЛ;;OFFLINE
2022-03-28 00:00:00;2022-04-09 00:00:00;AD;380;MOW;MMK;ВВЛ;FFP;ONLINE
2022-04-17 00:00:00;2022-04-17 00:00:00;AD;220;MOW;LED;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-29 00:00:00;AD;350;LED;MOW;ВВЛ;;OFFLINE
2022-03-31 00:00:00;2022-04-07 00:00:00;AD;230;OVB;OMS;ВВЛ;FFP;ONLINE
2022-04-17 00:00:00;2022-04-25 00:00:00;AD;500;LED;OVB;ВВЛ;;ONLINE
2022-04-26 00:00:00;2022-04-29 00:00:00;AD;900;OVB;TLK;ВВЛ;;OFFLINE
2022-03-31 00:00:00;2022-04-01 00:00:00;AD;250;LED;MOW;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-10 00:00:00;AD;600;MOW;OVB;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-27 00:00:00;AD;360;KJA;OVB;ВВЛ;FFP;ONLINE
2022-04-09 00:00:00;2022-04-09 00:00:00;AD;940;OVB;UUS;ВВЛ;;OFFLINE
2022-04-03 00:00:00;2022-04-15 00:00:00;AD;330;MOW;UFA;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-04-07 00:00:00;AD;430;OVB;SGC;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;300;MOW;KZN;ВВЛ;FFP;OFFLINE
2022-04-01 00:00:00;2022-04-04 00:00:00;AD;560;NOZ;MOW;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-18 00:00:00;AD;680;IKT;OVB;ВВЛ;FFP;OFFLINE
2022-04-16 00:00:00;2022-04-25 00:00:00;AD;490;OSS;OVB;МВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;240;LED;MOW;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-07 00:00:00;AD;300;KUF;MOW;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-15 00:00:00;AD;410;MOW;OGZ;ВВЛ;;ONLINE
2022-04-01 00:00:00;2022-04-13 00:00:00;AD;410;KJA;MOW;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-17 00:00:00;AD;390;KJA;OVB;ВВЛ;FFP;OFFLINE
2022-04-12 00:00:00;2022-04-21 00:00:00;AD;550;KJA;MOW;ВВЛ;;OFFLINE
2022-03-28 00:00:00;2022-04-03 00:00:00;AD;620;OVB;MOW;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-16 00:00:00;AD;490;CEK;MOW;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-15 00:00:00;AD;350;KZN;MOW;ВВЛ;;OFFLINE
2022-04-17 00:00:00;2022-04-19 00:00:00;AD;560;MOW;RGK;ВВЛ;FFP;ONLINE
2022-03-31 00:00:00;2022-04-14 00:00:00;AD;400;MOW;TOF;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-23 00:00:00;AD;690;OVB;AER;ВВЛ;FFP;ONLINE
2022-04-04 00:00:00;2022-04-15 00:00:00;AD;310;KJA;OVB;ВВЛ;;ONLINE
2022-04-12 00:00:00;2022-04-17 00:00:00;AD;640;OVB;MOW;ВВЛ;FFP;ONLINE
2022-04-17 00:00:00;2022-04-27 00:00:00;AD;840;OVB;GDX;ВВЛ;;ONLINE
2022-04-17 00:00:00;2022-04-18 00:00:00;AD;230;MOW;LED;ВВЛ;FFP;ONLINE
2022-04-06 00:00:00;2022-04-29 00:00:00;AD;300;OVB;KJA;ВВЛ;FFP;OFFLINE
2022-04-12 00:00:00;2022-04-14 00:00:00;AD;810;YKS;MOW;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-19 00:00:00;AD;890;BTK;MOW;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-02 00:00:00;AD;400;MOW;PEE;ВВЛ;FFP;ONLINE
2022-04-04 00:00:00;2022-04-04 00:00:00;AD;430;MOW;LBD;МВЛ;;ONLINE
2022-04-19 00:00:00;2022-04-21 00:00:00;AD;580;CEK;MOW;ВВЛ;;OFFLINE
2022-04-06 00:00:00;2022-04-08 00:00:00;AD;730;OVB;KHV;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-20 00:00:00;AD;370;MOW;KZN;ВВЛ;FFP;OFFLINE
2022-04-04 00:00:00;2022-04-04 00:00:00;AD;540;MOW;OVB;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-25 00:00:00;AD;700;MOW;BQS;ВВЛ;;ONLINE
2022-04-01 00:00:00;2022-04-13 00:00:00;AD;530;OVB;HTA;ВВЛ;FFP;ONLINE
2022-04-03 00:00:00;2022-04-07 00:00:00;CHD;470;MOW;AER;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-14 00:00:00;AD;500;VVO;UUS;ВВЛ;;OFFLINE
2022-04-06 00:00:00;2022-04-13 00:00:00;AD;370;MOW;OMS;ВВЛ;;ONLINE
2022-04-06 00:00:00;2022-04-28 00:00:00;AD;410;LED;OVB;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-18 00:00:00;AD;630;OVB;NER;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-13 00:00:00;AD;430;IKT;OVB;ВВЛ;;OFFLINE
2022-04-12 00:00:00;2022-04-30 00:00:00;AD;600;MOW;OGZ;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-13 00:00:00;AD;390;MOW;NJC;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-23 00:00:00;AD;460;MOW;OMS;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-15 00:00:00;AD;560;OVB;IKT;ВВЛ;;OFFLINE
2022-04-06 00:00:00;2022-04-23 00:00:00;AD;310;KUF;MOW;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-18 00:00:00;AD;170;OVB;KEJ;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-22 00:00:00;AD;470;OSS;OVB;МВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-17 00:00:00;AD;840;LED;OVB;ВВЛ;;OFFLINE
2022-04-15 00:00:00;2022-04-18 00:00:00;AD;440;IKT;OVB;ВВЛ;FFP;OFFLINE
2022-04-08 00:00:00;2022-04-10 00:00:00;AD;770;MOW;IKT;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-18 00:00:00;AD;290;MOW;LED;ВВЛ;FFP;ONLINE
2022-04-03 00:00:00;2022-04-04 00:00:00;AD;500;MJZ;OVB;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-19 00:00:00;INF;90;MOW;OSS;МВЛ;;ONLINE
2022-04-18 00:00:00;2022-04-18 00:00:00;AD;540;OVB;MOW;ВВЛ;;OFFLINE
2022-04-06 00:00:00;2022-04-12 00:00:00;AD;320;KZN;MOW;ВВЛ;;ONLINE
2022-03-28 00:00:00;2022-04-01 00:00:00;AD;620;NUX;OVB;ВВЛ;FFP;ONLINE
2022-04-01 00:00:00;2022-04-13 00:00:00;AD;460;SVX;OVB;ВВЛ;;ONLINE
2022-04-04 00:00:00;2022-04-20 00:00:00;AD;420;MOW;KZN;ВВЛ;FFP;OFFLINE
2022-04-07 00:00:00;2022-04-10 00:00:00;AD;590;OVB;IKT;ВВЛ;FFP;OFFLINE
2022-04-21 00:00:00;2022-04-23 00:00:00;AD;380;PEE;OVB;ВВЛ;FFP;OFFLINE
2022-04-18 00:00:00;2022-04-19 00:00:00;AD;480;PEE;MOW;ВВЛ;;ONLINE
2022-04-04 00:00:00;2022-04-06 00:00:00;AD;420;OVB;KHV;ВВЛ;FFP;ONLINE
2022-03-28 00:00:00;2022-04-04 00:00:00;AD;350;HTA;OVB;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-04-28 00:00:00;AD;660;ABA;MOW;ВВЛ;FFP;ONLINE
2022-04-05 00:00:00;2022-04-24 00:00:00;AD;290;MOW;LED;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-19 00:00:00;AD;560;OSS;MOW;МВЛ;;OFFLINE
2022-03-28 00:00:00;2022-04-02 00:00:00;AD;290;OVB;KJA;ВВЛ;;OFFLINE
2022-04-09 00:00:00;2022-04-10 00:00:00;AD;490;KJA;MOW;ВВЛ;FFP;ONLINE
2022-03-29 00:00:00;2022-04-11 00:00:00;AD;740;NSK;OVB;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-08 00:00:00;AD;750;KJA;MOW;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-14 00:00:00;AD;390;MOW;GRV;ВВЛ;;OFFLINE
2022-03-31 00:00:00;2022-04-10 00:00:00;AD;520;MOW;NUX;ВВЛ;FFP;OFFLINE
2022-04-18 00:00:00;2022-04-28 00:00:00;AD;800;LBD;MOW;МВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-16 00:00:00;AD;420;UFA;MOW;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-23 00:00:00;AD;340;NJC;MOW;ВВЛ;FFP;ONLINE
2022-04-12 00:00:00;2022-04-23 00:00:00;AD;560;MOW;NOZ;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-23 00:00:00;AD;730;MOW;UUD;ВВЛ;FFP;OFFLINE
2022-04-12 00:00:00;2022-04-21 00:00:00;AD;440;OVB;IKT;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-06 00:00:00;AD;360;MOW;OMS;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-04-12 00:00:00;AD;790;UUS;OVB;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-20 00:00:00;AD;270;PEZ;MOW;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-04-17 00:00:00;AD;730;OVB;TLK;ВВЛ;FFP;OFFLINE
2022-04-13 00:00:00;2022-04-28 00:00:00;AD;470;MOW;MRV;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-12 00:00:00;AD;390;MOW;ASF;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-15 00:00:00;AD;400;OVB;MJZ;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-23 00:00:00;AD;630;OMS;MOW;ВВЛ;FFP;OFFLINE
2022-04-19 00:00:00;2022-04-29 00:00:00;AD;480;MOW;MMK;ВВЛ;FFP;OFFLINE
2022-04-18 00:00:00;2022-04-20 00:00:00;AD;330;OVB;KJA;ВВЛ;;OFFLINE
2022-04-19 00:00:00;2022-04-21 00:00:00;AD;520;BTK;OVB;ВВЛ;;OFFLINE
2022-03-28 00:00:00;2022-04-04 00:00:00;AD;350;MCX;MOW;ВВЛ;;ONLINE
2022-04-07 00:00:00;2022-04-17 00:00:00;AD;690;MOW;BAX;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-19 00:00:00;AD;490;LED;OVB;ВВЛ;;OFFLINE
2022-04-14 00:00:00;2022-04-19 00:00:00;AD;600;OVB;UFA;ВВЛ;;OFFLINE
2022-04-20 00:00:00;2022-04-23 00:00:00;AD;270;LED;MOW;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-17 00:00:00;AD;580;VOG;MOW;ВВЛ;;OFFLINE
2022-04-05 00:00:00;2022-04-16 00:00:00;CHD;370;OMS;MOW;ВВЛ;;ONLINE
2022-04-07 00:00:00;2022-04-14 00:00:00;AD;380;KZN;MOW;ВВЛ;FFP;ONLINE
2022-03-30 00:00:00;2022-04-02 00:00:00;AD;240;HTA;OVB;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-20 00:00:00;AD;290;MOW;KZN;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-20 00:00:00;AD;470;MOW;OVB;ВВЛ;FFP;ONLINE
2022-04-01 00:00:00;2022-04-02 00:00:00;AD;890;MOW;TAS;МВЛ;;ONLINE
2022-04-04 00:00:00;2022-04-28 00:00:00;CHD;460;MOW;KGD;ВВЛ;;ONLINE
2022-04-01 00:00:00;2022-04-08 00:00:00;AD;310;MOW;UFA;ВВЛ;FFP;ONLINE
2022-04-01 00:00:00;2022-04-29 00:00:00;AD;590;MOW;ABA;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-19 00:00:00;AD;300;OVB;KJA;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-19 00:00:00;AD;530;OMS;MOW;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-18 00:00:00;AD;580;OVB;MOW;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-08 00:00:00;AD;1160;KZN;MOW;ВВЛ;FFP;OFFLINE
2022-04-18 00:00:00;2022-04-27 00:00:00;CHD;520;MOW;NOZ;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-25 00:00:00;CHD;310;MOW;ASF;ВВЛ;;ONLINE
2022-04-14 00:00:00;2022-04-20 00:00:00;AD;440;OVB;IKT;ВВЛ;;OFFLINE
2022-04-04 00:00:00;2022-04-07 00:00:00;AD;330;MOW;KUF;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-15 00:00:00;AD;440;UFA;MOW;ВВЛ;;ONLINE
2022-04-18 00:00:00;2022-04-28 00:00:00;CHD;530;NUX;MOW;ВВЛ;;ONLINE
2022-04-07 00:00:00;2022-04-09 00:00:00;AD;280;KZN;MOW;ВВЛ;;ONLINE
2022-04-07 00:00:00;2022-04-09 00:00:00;AD;280;MOW;KZN;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-27 00:00:00;AD;640;MOW;UUD;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-14 00:00:00;AD;430;OVB;SVX;ВВЛ;;ONLINE
2022-04-08 00:00:00;2022-04-09 00:00:00;AD;470;CEK;MOW;ВВЛ;;OFFLINE
2022-03-29 00:00:00;2022-04-21 00:00:00;AD;270;KZN;OVB;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-18 00:00:00;AD;640;BAX;MOW;ВВЛ;;OFFLINE
2022-04-07 00:00:00;2022-04-11 00:00:00;AD;640;MOW;OVB;ВВЛ;;OFFLINE
2022-04-10 00:00:00;2022-04-24 00:00:00;AD;450;MOW;KJA;ВВЛ;;ONLINE
2022-04-01 00:00:00;2022-04-19 00:00:00;AD;610;OVB;KHV;ВВЛ;FFP;OFFLINE
2022-04-19 00:00:00;2022-04-21 00:00:00;CHD;380;NER;OVB;ВВЛ;;OFFLINE
2022-04-05 00:00:00;2022-04-19 00:00:00;AD;370;OVB;LED;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-04-28 00:00:00;AD;640;OVB;TLK;ВВЛ;FFP;OFFLINE
2022-04-18 00:00:00;2022-04-24 00:00:00;AD;300;MOW;KZN;ВВЛ;;OFFLINE
2022-04-18 00:00:00;2022-04-26 00:00:00;AD;210;PEZ;MOW;ВВЛ;;OFFLINE
2022-04-13 00:00:00;2022-04-18 00:00:00;AD;280;MOW;KUF;ВВЛ;;ONLINE
2022-03-29 00:00:00;2022-04-19 00:00:00;AD;600;OVB;AER;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-30 00:00:00;AD;210;KJA;OVB;ВВЛ;;ONLINE
2022-04-18 00:00:00;2022-04-23 00:00:00;AD;430;KZN;MOW;ВВЛ;FFP;ONLINE
2022-04-08 00:00:00;2022-04-11 00:00:00;AD;400;OVB;UFA;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-15 00:00:00;AD;200;OVB;NOZ;ВВЛ;FFP;ONLINE
2022-04-19 00:00:00;2022-04-29 00:00:00;AD;600;OVB;AER;ВВЛ;FFP;ONLINE
2022-04-18 00:00:00;2022-04-21 00:00:00;AD;480;MOW;OVB;ВВЛ;;ONLINE
2022-04-13 00:00:00;2022-04-16 00:00:00;AD;430;NJC;MOW;ВВЛ;FFP;ONLINE
2022-04-07 00:00:00;2022-04-09 00:00:00;AD;240;MOW;KZN;ВВЛ;FFP;ONLINE
2022-04-05 00:00:00;2022-04-16 00:00:00;AD;270;RTW;MOW;ВВЛ;FFP;ONLINE
2022-04-13 00:00:00;2022-04-25 00:00:00;AD;350;MOW;KZN;ВВЛ;;OFFLINE
2022-04-01 00:00:00;2022-04-08 00:00:00;AD;590;BAX;MOW;ВВЛ;;ONLINE
2022-04-01 00:00:00;2022-04-05 00:00:00;AD;300;MOW;KZN;ВВЛ;FFP;OFFLINE
